ibge7,CNPJ,UF,Município,Processo,Protocolo,Ano,Nº Siafi,Nº município no Siafi,Nº Termo de Compromisso,Cobrade,Data Envio,Valor Custo,Valor Liberado,Plano Interno,PTRES,PT,Fonte,GND,MP - Nº da lei,Data Empenho,Valor Empenhado,Data Dou,Fim vigência,Status,Nº de pessoas atendidas,Parcela 1,Parcela 2,Parcela 3,tempo_medio_analise,tempo_medio_liberacao
3165560,1625189000170,MG,Sem-Peixe,59053.006680/2022-16,REC-MG-3165560-20220404-01,2022,734,734,1AAKZH,13214,2022-04-07,390282.66,390282.66,MG0734HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,390282.66,2022-12-16,15/12/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,200,390282.66,,,42 days,211 days
4307906,89848949000150,RS,Farroupilha,59053.017731/2024-05,REC-RS-4307906-20240624-03,2024,8655,8655,1AAVOR,13214,2024-06-25,2091105.88,2091105.88,RS8655HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-09-09,2091105.88,2024-12-19,19/12/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,16,627331.76,1463774.12,,76 days,101 days
4311775,94436342000100,RS,Maquiné,59053.009814/2023-31,REC-RS-4311775-20230420-01,2023,5783,5783,1AAXEQ,12200,2023-04-26,995000.0,995000.0,RS5783HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-08-31,995000.0,2025-04-22,22/04/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,35,995000.0,,,127 days,600 days
4322202,88227764000165,RS,Tupanciretã,59053.018751/2024-95,REC-RS-4322202-20240626-02,2024,8947,8947,1AAWYU,13214,2024-07-26,232450.0,232450.0,RS8947HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-09-09,232450.0,2025-03-26,26/03/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,20005,232450.0,,,45 days,198 days
3158508,18116178000168,MG,Santana de Pirapama,59053.003570/2020-31,REC-MG-3158508-20200409-01,2020,5169,5169,1AAAMZ,13214,2020-04-14,720761.2,720761.2,MG5169PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-04-20,720761.2,2020-05-29,28/05/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2000,720761.2,,,6 days,39 days
4311734,1613501000106,RS,Mampituba,59053.011171/2023-96,REC-RS-4311734-20230706-01,2023,996,996,1AAQIA,13214,2023-09-15,544714.89,544714.89,RS0996HRCH0,195657.0,06.182.2218.22BO.6500,300,444042,01.188,2023-10-06,544714.89,2023-12-27,26/12/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,800,544714.89,,,21 days,82 days
4202602,82777343000121,SC,Bom Retiro,59053.013852/2024-70,REC-SC-4202602-20240209-01,2024,8049,8049,1AAVBU,13214,2024-02-09,500000.0,500000.0,SC8049HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-05-06,500000.0,2024-11-26,26/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,535,500000.0,,,87 days,204 days
3140209,17724162000175,MG,Maripá de Minas,59053.016633/2024-42,REC-MG-3140209-20240528-01,2024,4803,4803,1AAWZS,13214,2024-05-31,500000.0,500000.0,MG4803HRCH0,247830.0,06.182.2218.22BO.6500,300,444042,01.214,2024-07-29,500000.0,2025-03-31,31/03/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,500000.0,,,59 days,245 days
4312351,90221565000191,RS,Montauri,59053.017433/2024-15,REC-RS-4312351-20240606-01,2024,7387,7387,1AAUQX,13214,2024-06-19,155000.0,155000.0,RS7387HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-02,155000.0,2024-11-11,11/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,300,155000.0,,,13 days,132 days
3548005,45331196000135,SP,Santo Antônio de Posse,59053.000403/2017-32,REC-SP-3548005-20170407-01,2017,7061,7061,697328,13214,2017-05-10,238405.97,207956.4,SP7061PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-10-16,207956.4,2019-05-08,07/05/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2350,207956.4,,,524 days,204 days
3205036,31723570000133,ES,Vargem Alta,59053.017611/2024-08,REC-ES-3205036-20240606-02,2024,5727,5727,1AAXIB,13214,2024-06-21,320902.54,320902.54,ES5727HRCH0,250917.0,06.182.2318.22BO.6500,300,444042,01.279,2024-12-20,320902.54,2025-05-07,07/05/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1988,320902.54,,,182 days,138 days
4201802,19265128000105,SC,Atalanta,59053.002704/2019-62,REC-SC-4201802-20190429-01,2019,8035,8035,1AABGP,12200,2019-05-09,139979.0,139979.0,SC8035PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-12-03,139979.0,2020-08-12,11/08/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,23,139979.0,,,208 days,253 days
5214705,1135409000188,GO,Nova América,59053.007851/2022-24,REC-GO-5214705-20220602-01,2022,9491,9491,1AAKSN,13214,2022-07-14,238825.93,238825.93,GO9491HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-09-20,238825.93,2022-11-10,09/11/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,70,238825.93,,,68 days,51 days
3143153,1615007000180,MG,Monte Formoso,59053.006451/2022-00,REC-MG-3143153-20220103-02,2022,654,654,1AALIC,13214,2022-03-08,538548.22,538548.22,MG0654HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-28,538548.22,2022-12-28,27/12/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3200,538548.22,,,112 days,183 days
3137304,16901381000110,MG,Lagoa dos Patos,59053.006622/2022-92,REC-MG-3137304-20220325-01,2022,4745,4745,1AASKR,13214,2022-04-01,57912.75,57912.75,MG4745HRCH0,238108.0,06.182.2318.22BO.6500,300,444042,01.191,2022-10-26,57912.75,2024-03-28,27/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,6,57912.75,,,208 days,519 days
4306759,1613360000121,RS,Doutor Ricardo,59053.011653/2023-46,REC-RS-4306759-20231024-01,2023,978,978,1AASWN,13214,2023-11-01,597000.0,581374.73,RS0978HRCH0,195657.0,06.182.2218.22BO.6500,300,444042,01.188,2023-12-12,581374.73,2024-07-02,02/07/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,100,581374.73,,,41 days,203 days
5211008,2024933000144,GO,Itapirapuã,59053.006393/2022-14,REC-GO-5211008-20220223-01,2022,9415,9415,1AAKTY,13214,2022-02-25,521232.55,521232.55,GO9415HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,521232.55,2022-11-18,17/11/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,210,521232.55,,,83 days,183 days
4310363,92454776000108,RS,Imigrante,59053.015633/2024-25,REC-RS-4310363-20240509-03,2024,7295,7295,1AATDP,13214,2024-05-11,1147308.77,1147308.77,RS7295HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-22,1147308.77,2024-07-18,18/07/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1000,344192.63,803116.14,,11 days,57 days
4305801,87708889000144,RS,Constantina,59053.013211/2024-15,REC-RS-4305801-20240102-01,2024,8613,8613,1AASQT,13214,2024-01-05,237222.17,237222.17,RS8613HRCH0,238107.0,06.182.2318.22BO.6500,300,444042,01.188,2024-02-20,237222.17,2024-06-18,18/06/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2000,237222.17,,,46 days,119 days
4301206,87590998000100,RS,Arroio do Tigre,59053.017191/2024-51,REC-RS-4301206-20240614-02,2024,8523,8523,1aawec,13214,2024-06-14,2469989.92,2469989.92,RS8523HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-30,2469989.92,2025-01-16,16/01/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,886,740996.98,1728992.94,,46 days,170 days
4122503,75371401000157,PR,Roncador,59053.000641/2017-48,REC-PR-4122503-20170626-01,2017,7827,7827,693134,12200,2017-07-10,1501453.98,1501453.98,PR7827PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-12-08,1501453.98,2018-03-15,15/03/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3780,450436.19,1051017.79,,151 days,97 days
3112000,17888090000100,MG,Candeias,59053.003644/2020-39,REC-MG-3112000-20200513-02,2020,4239,4239,1AAEMU,13214,2020-05-21,207413.88,207413.88,MG4239PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-09-25,207413.88,2021-05-10,09/05/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,8,207413.88,,,127 days,227 days
3155108,18349936000198,MG,Rio do Prado,59053.005971/2022-97,REC-MG-3155108-20211227-01,2022,5101,5101,1AAJRK,13214,2022-01-06,154277.04,154277.04,MG5101HRCH0,204907.0,06.182.2218.22BO.0001,100,444042,00.000,2022-01-18,154277.04,2022-07-15,14/07/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,80,154277.04,,,12 days,178 days
2301901,14213745000143,CE,Barbalha,59053.007811/2022-82,REC-CE-2301901-20220610-02,2022,1337,1337,1AAMCU,13214,2022-07-12,1707374.67,1707374.67,CE1337HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-09-22,1707374.67,2023-04-04,02/04/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5000,512212.4,1195162.27,,72 days,194 days
4307500,87612743000109,RS,Espumoso,59053.016071/2024-37,REC-RS-4307500-20240514-01,2024,8647,8647,1AAVZI,13214,2024-05-21,4146405.44,4146405.44,RS8647HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-07-04,4146405.44,2024-12-27,27/12/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5737,1243921.63,2902483.81,,44 days,176 days
3552106,46444063000138,SP,Socorro,59053.009443/2023-98,REC-SP-3552106-20230314-02,2023,7143,7143,1AANTV,13214,2023-03-14,205662.15,205662.15,SP7143HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-03-28,205662.15,2023-08-21,20/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,24947,205662.15,,,14 days,146 days
3110509,17935396000161,MG,Camanducaia,59053.009436/2023-96,REC-MG-3110509-20230227-01,2023,4209,4209,1AAQWJ,13214,2023-03-09,513651.53,513651.53,MG4209HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-07-27,513651.53,2024-02-07,06/02/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,350,513651.53,,,140 days,195 days
4315156,92454800000109,RS,Progresso,59053.019531/2024-89,REC-RS-4315156-20240904-05,2024,7361,7361,1AAXEY,13214,2024-09-06,780000.0,780000.0,RS7361HRCH0,249096.0,06.182.2218.22BO.6504,300,444042,01.244,2024-11-12,780000.0,2025-04-23,23/04/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3250,780000.0,,,67 days,162 days
2806503,13128798000101,SE,Santa Rosa de Lima,59053.003090/2019-36,REC-SE-2806503-20190926-02,2019,3229,3229,1AAAKQ,12100,2019-10-04,1736160.99,1736160.99,SE0000PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-12-23,1736160.99,2020-05-14,13/05/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3904,520848.3,1215312.69,,80 days,143 days
3123858,66229626000182,MG,Entre Folhas,59053.006394/2022-51,REC-MG-3123858-20220215-02,2022,2663,2663,1AAJTK,13214,2022-02-25,130208.33,130208.33,MG2663HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,130208.33,2022-07-25,24/07/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,300,130208.33,,,83 days,67 days
2708709,12364881000109,AL,São Miguel dos Milagres,59053.008391/2022-51,REC-AL-2708709-20220811-01,2022,2873,2873,1AASFW,13214,2022-09-14,1376924.4,1376924.4,AL2873HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-11-06,1376924.4,2024-05-28,28/05/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,105,413077.32,963847.08,,418 days,204 days
4304358,94702818000108,RS,Candiota,59053.013032/2023-05,REC-RS-4304358-20231004-01,2023,6083,6083,1AATWT,13214,2023-12-29,1331000.0,1331000.0,RS6083HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-21,1331000.0,2024-09-19,19/09/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,900,399300.0,931700.0,,144 days,121 days
4208807,82928698000174,SC,Jaguaruna,59053.000872/2017-51,REC-SC-4208807-20170809-01,2017,8173,8173,693744,12200,2017-09-08,836657.24,836657.24,SC8173PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-12-06,836657.24,2018-04-27,26/04/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1180,836657.24,,,89 days,142 days
3537206,46578530000112,SP,Pedro de Toledo,59053.002973/2019-29,REC-SP-3537206-20190617-01,2019,6845,6845,1AABGR,12200,2019-08-15,92375.03,92375.03,SP6845PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-04-28,92375.03,2020-08-12,11/08/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,300,92375.03,,,257 days,106 days
3169901,18128207000101,MG,Ubá,59053.003393/2020-92,REC-MG-3169901-20200215-01,2020,5397,5397,1AABLI,13214,2020-02-20,4139715.49,4139715.49,MG5397PRCH1,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-03-10,4139715.49,2020-09-02,01/09/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,230000,1241914.65,2897800.84,,19 days,176 days
2915700,13753959000140,BA,Itamari,59053.008242/2022-92,REC-BA-2915700-20220517-01,2022,3615,3615,1AALTY,13214,2022-08-26,494415.8,494415.8,BA3615HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-10-24,494415.8,2023-02-16,15/02/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,120,494415.8,,,59 days,115 days
3515004,46523114000117,SP,Embu das Artes,59053.006933/2022-51,REC-SP-3515004-20220505-02,2022,6401,6401,1AAMJR,13214,2022-05-06,556525.04,556525.04,SP6401HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-12-12,556525.04,2023-05-09,07/05/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1800,556525.04,,,220 days,148 days
4311239,4215918000109,RS,Lagoa Bonita do Sul,59053.018095/2024-21,REC-RS-4311239-20240628-01,2024,1148,1148,1AAWDN,13214,2024-07-04,1070000.0,1070000.0,RS1148HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-29,1070000.0,2024-12-31,31/12/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,224,321000.0,749000.0,,25 days,155 days
5003454,3903176000141,MS,Deodápolis,59053.001846/2018-21,REC-MS-5003454-20180323-01,2018,9175,9175,697164,13214,2018-05-31,283208.63,283208.63,MS9175PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-12-17,283208.63,2019-04-03,02/04/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,300,283208.63,,,200 days,107 days
4201109,82892332000192,SC,Anitápolis,59053.004631/2021-68,REC-SC-4201109-20210419-01,2021,8021,8021,1AAFXG,12200,2021-04-26,349899.85,349899.85,SC8021PRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2021-07-13,349899.85,2021-11-04,03/11/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,120,349899.85,,,78 days,114 days
4216305,82925652000100,SC,São João Batista,59053.009031/2022-77,REC-SC-4216305-20221229-07,2022,8321,8321,1AAQIE,13214,2022-12-29,109000.0,109000.0,SC8321HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-03-17,109000.0,2023-12-27,26/12/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,15000,109000.0,,,78 days,285 days
3303609,29138294000102,RJ,Paracambi,59053.002811/2019-91,REC-RJ-3303609-20190509-01,2019,5871,5871,1AABVE,13214,2019-06-10,1460521.41,1200000.0,RJ5871PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-12-03,1200000.0,2020-10-09,08/10/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,622,360000.0,840000.0,,176 days,311 days
3129806,18715490000178,MG,Ibirité,59053.003794/2020-42,REC-MG-3129806-20200710-01,2020,4595,4595,1AAFAA,13214,2020-07-13,537264.09,537264.09,MG4595PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,14.014,2020-12-14,537264.09,2021-08-03,02/08/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,60000,537264.09,,,154 days,232 days
3168051,1616741000164,MG,Taparuba,59053.003831/2020-12,REC-MG-3168051-20200710-01,2020,738,738,1AACJB,13214,2020-07-21,593133.91,593133.91,MG0738PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-09-03,593133.91,2020-11-16,15/11/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,593133.91,,,44 days,74 days
4307906,89848949000150,RS,Farroupilha,59053.016552/2024-42,REC-RS-4307906-20240528-02,2024,8655,8655,1AAYIN,13214,2024-05-29,1283000.0,947167.02,RS8655HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-07-02,947167.02,2025-07-01,01/07/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,4800,947167.02,,,34 days,364 days
4311809,87599122000124,RS,Marau,59053.011531/2023-50,REC-RS-4311809-20231020-03,2023,8737,8737,1AASWW,13214,2023-10-23,389000.0,389000.0,RS8737HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-02-27,389000.0,2024-07-03,03/07/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1500,389000.0,,,127 days,127 days
4322558,92406206000134,RS,Vanini,59053.011255/2023-20,REC-RS-4322558-20230921-01,2023,7319,7319,1AARDO,13214,2023-09-29,552829.34,552829.34,RS7319HRCH0,195657.0,06.182.2218.22BO.6500,300,444042,01.188,2023-10-18,552829.34,2024-03-18,18/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,525,552829.34,,,19 days,152 days
4209805,82924390000150,SC,Leoberto Leal,59053.000102/2017-17,REC-SC-4209805-20170208-01,2017,8193,8193,692781,13214,2017-02-08,238070.98,176886.74,SC8193PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-11-30,176886.74,2017-11-21,21/11/2018,PRESTAÇÃO DE CONTAS - VIGÊNCIA ENCERRADA,234,176886.74,,,295 days,-9 days
3159704,18192252000125,MG,Santa Rosa da Serra,59053.006452/2022-46,REC-MG-3159704-20220217-01,2022,5193,5193,1AAJZZ,13214,2022-03-08,754527.54,754527.54,MG5193HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-24,754527.54,2022-08-16,15/08/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,740,754527.54,,,108 days,53 days
4107207,76205640000108,PR,Dois Vizinhos,59053.008952/2022-12,REC-PR-4107207-20221215-01,2022,7541,7541,1AAPDQ,12200,2022-12-16,888729.42,888729.42,PR7541HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-02-06,888729.42,2023-11-08,07/11/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,280,888729.42,,,52 days,275 days
2911808,13634985000159,BA,Guaratinga,59053.005793/2021-13,REC-BA-2911808-20211213-01,2021,3535,3535,1AAPGU,13214,2021-12-15,2643690.91,2643690.91,BA3535HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-12-30,2643690.91,2023-11-17,16/11/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,240,793107.27,1850583.64,,380 days,322 days
4316501,87860763000190,RS,Salvador do Sul,59053.017952/2024-75,REC-RS-4316501-20240612-01,2024,8833,8833,1AAUXM,13214,2024-07-01,8364285.27,989667.31,RS8833HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-08-14,989667.31,2024-11-26,26/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,15950,989667.31,,,44 days,104 days
2927804,14147912000103,BA,Santa Cruz da Vitória,59053.002657/2019-57,REC-BA-2927804-20190411-01,2019,3857,3857,699803,13215,2019-04-22,369798.11,369798.11,BA3857PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-10-16,369798.11,2020-03-10,09/03/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,900,369798.11,,,177 days,146 days
4318705,89814693000160,RS,São Leopoldo,59053.010551/2023-11,REC-RS-4318705-20230714-01,2023,8877,8877,1AAOTC,12300,2023-07-17,1635994.13,1635994.13,RS8877HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-09-13,1635994.13,2023-10-23,22/10/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,90000,490798.24,1145195.89,,58 days,40 days
2906105,13812144000194,BA,Canápolis,59053.001844/2018-32,REC-BA-2906105-20180418-01,2018,3421,3421,697050,12200,2018-05-30,223180.49,220948.11,BA3421PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-09-12,220948.11,2019-02-08,08/02/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,922,220948.11,,,105 days,149 days
2910909,13752415000163,BA,Firmino Alves,59053.006620/2022-01,REC-BA-2910909-20220330-02,2022,3519,3519,1AAKYM,13214,2022-03-31,125550.26,125550.26,BA3517HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-24,125550.26,2022-12-15,14/12/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1000,125550.26,,,54 days,205 days
2708105,12332979000184,AL,Santana do Mundaú,59053.008611/2022-47,REC-AL-2708105-20221004-01,2022,2861,2861,1AAMSH,13214,2022-10-05,513744.8,513744.8,AL2861HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-11-16,513744.8,2023-06-15,13/06/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,850,513744.8,,,42 days,211 days
4215802,86051398000100,SC,São Bento do Sul,59053.008971/2022-49,REC-SC-4215802-20221221-02,2022,8311,8311,1AAXEH,13214,2022-12-22,460538.63,402913.1,SC8311HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-02-06,402913.1,2025-04-17,16/04/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1000,402913.1,,,46 days,801 days
3140704,18715433000199,MG,Mateus Leme,59053.006968/2022-91,REC-MG-3140704-20220503-01,2022,4813,4813,1AAKOU,13214,2022-05-15,825000.0,825000.0,MG4813HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-20,825000.0,2022-10-26,25/10/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,350,825000.0,,,36 days,128 days
4302451,92454818000100,RS,Boqueirão do Leão,59053.015712/2024-36,REC-RS-4302451-20240508-01,2024,8483,8483,1AATGF,13214,2024-05-13,2716300.0,2716300.0,RS8483HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-05-23,2716300.0,2024-07-29,29/07/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,28000,814890.0,1901410.0,,10 days,67 days
3104700,16971376000183,MG,Ataléia,59053.006477/2022-40,REC-MG-3104700-20220215-02,2022,4093,4093,1AAKTX,13214,2022-03-11,480406.85,480406.85,MG4093HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,480406.85,2022-11-18,17/11/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,290,480406.85,,,69 days,183 days
3155801,17744434000107,MG,Rio Pomba,59053.009415/2023-71,REC-MG-3155801-20230227-01,2023,5115,5115,1AAOIE,13214,2023-03-02,1119380.6,1119380.6,MG5115HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-04-05,1119380.6,2023-09-22,21/09/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3090,335814.18,783566.42,,34 days,170 days
5108055,1978212000100,MT,Terra Nova do Norte,59053.002001/2018-53,REC-MT-5108055-20180706-01,2018,9909,9909,698331,13214,2018-07-06,797800.0,797800.0,MT9909PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-09-13,797800.0,2019-10-25,24/10/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,900,797800.0,,,69 days,407 days
2106706,6140818000196,MA,Mirador,59053.006402/2022-69,REC-MA-2106706-20220120-02,2022,833,833,1AAKQE,13214,2022-02-28,3302973.6,3302973.6,MA0833HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-27,3302973.6,2022-11-01,31/10/2023,ACOMPANHAMENTO - AGUARDANDO AJUSTES DO ENTE - LIBERAÇÃO DE PARCELAS,3600,990892.08,2312081.52,,88 days,158 days
3117702,18558250000107,MG,Conceição do Rio Verde,59053.006751/2022-81,REC-MG-3117702-20220328-02,2022,4353,4353,1AANAF,12300,2022-04-12,956140.48,956140.48,MG4353HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-01-26,956140.48,2023-07-03,01/07/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,956140.48,,,289 days,158 days
3135001,16816522000104,MG,Jaguaraçu,59053.017593/2024-56,REC-MG-3135001-20240619-01,2024,4699,4699,1AAWFY,13214,2024-06-21,580769.9,580769.9,MG4699HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-08-14,580769.9,2025-01-24,24/01/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,380,580769.9,,,54 days,163 days
4214805,83102574000106,SC,Rio do Sul,59053.013411/2024-78,REC-SC-4214805-20240109-01,2024,8291,8291,1AAYJD,13214,2024-01-22,1365878.66,1365878.66,SC8291HRCH0,259229.0,06.182.2318.22BO.6500,300,444042,01.299,2024-05-29,1365878.66,2025-07-02,02/07/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,14100,409763.6,956115.06,,128 days,399 days
3120607,18313007000129,MG,Crucilândia,59053.006453/2022-91,REC-MG-3120607-20220228-02,2022,4411,4411,1AAJLF,13214,2022-03-08,225000.0,225000.0,MG4411HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-04,225000.0,2022-06-28,27/06/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3000,225000.0,,,57 days,55 days
3119807,18298174000148,MG,Córrego Danta,59053.006791/2022-22,REC-MG-3119807-20220418-02,2022,4395,4395,1AALUV,13214,2022-04-18,326055.69,326055.69,MG4395HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-08-09,326055.69,2023-02-22,21/02/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3141,326055.69,,,113 days,197 days
